Transaktions-ID,Datum,Kunden-ID,Artikelposition,Artikelname,Wochentag
20f2fc5f-cf32-494c-bcb3-506bec02afaf,"Wednesday, June 3, 2020",27,7,Cola,Mittwoch
b3274323-b137-496a-9df1-1d123b4fbd67,"Wednesday, July 29, 2020",425,7,Haushaltsware,Mittwoch
54bbfa25-e12d-404c-b1f8-01749c12134f,"Wednesday, January 20, 2021",489,7,Brötchen,Mittwoch
f8a255df-5d14-4ddc-911e-06667f7157ba,"Wednesday, July 22, 2020",24,7,Spüßigkeiten/Lollies,Mittwoch
4fd799a4-503b-43d0-8772-76c2ac48b59a,"Wednesday, March 18, 2020",82,7,Cola,Mittwoch
6f59d001-81b8-4ff7-850d-56c8a42fb7d0,"Wednesday, July 1, 2020",329,7,Saure Sahne,Mittwoch
d007d738-ff96-4df3-be70-906f21aae90f,"Wednesday, November 25, 2020",120,7,Quark,Mittwoch
ee6eddc8-8ad2-4f73-9624-6ddf9824c3c1,"Wednesday, February 3, 2021",125,7,Weißbrot,Mittwoch
45054e6b-6f58-4096-9a80-4de53197eb62,"Wednesday, November 18, 2020",482,7,Dosenbier,Mittwoch
a4ea8dd7-e384-4c2a-9486-74b47871336f,"Wednesday, February 3, 2021",97,7,Reinigungsmittel,Mittwoch
cca809b7-ac06-4e42-b6cd-55e0f4b17a38,"Wednesday, January 15, 2020",270,7,Cola,Mittwoch
60ff1936-d91a-43d9-8caf-e22b7b903085,"Wednesday, May 27, 2020",48,7,Salzige Snacks,Mittwoch
32985d04-b9f1-4450-a176-1c5789d358d1,"Wednesday, January 6, 2021",15,7,Vollmilch,Mittwoch
70ba2aeb-0f89-49c2-a8b5-392a973d2f53,"Wednesday, November 25, 2020",158,7,Weißbrot,Mittwoch
fd0fe9fe-3322-4aed-afe8-e1249851c2c9,"Wednesday, November 25, 2020",233,7,Salzige Snacks,Mittwoch
e50a59a4-11a8-4559-a489-36104a77ae9d,"Wednesday, June 24, 2020",381,7,Kerzen,Mittwoch
46272048-fea4-4049-b582-89292f475de9,"Wednesday, April 22, 2020",375,7,Schokolade,Mittwoch
6a138f49-3237-4221-a3d0-2d7623cf29e6,"Wednesday, October 14, 2020",185,7,Scheuermittel/Reinigung,Mittwoch
faee85ba-0a74-431c-b1fe-86bb3595442c,"Wednesday, January 13, 2021",255,7,Eier aus der Region,Mittwoch
9d15cc32-0f2d-4bae-b19a-b083f10fd4ec,"Wednesday, April 8, 2020",166,7,Margarine,Mittwoch
ec96ada6-a1dc-4737-bafc-26a111ff6897,"Wednesday, October 7, 2020",142,7,Fertigsoßen,Mittwoch
625a8111-3564-48d6-89df-c91a9e4a5bb4,"Wednesday, February 26, 2020",166,7,Schokolade,Mittwoch
a263e9a2-437d-469d-b92c-cf6041def3a8,"Wednesday, January 20, 2021",357,7,Mehl,Mittwoch
5cc43da8-dada-4509-98b2-31ab0fa7a183,"Wednesday, April 1, 2020",474,7,Hartkäse,Mittwoch
da1a2531-2e6f-4d85-b915-7153e0a8cb02,"Wednesday, January 8, 2020",296,7,Sonstiges Gemüse,Mittwoch
b9861dd4-874a-4fcd-95b0-38927a52c0f7,"Wednesday, September 16, 2020",475,7,Margarine,Mittwoch
5d28b614-572e-42f9-be8c-ebe5cf740dc3,"Wednesday, March 11, 2020",427,7,Margarine,Mittwoch
c030021e-3ad5-4966-8680-82520a57b08e,"Wednesday, February 5, 2020",103,7,Dinkelbrot,Mittwoch
513c6fa8-7105-49b1-a1cf-640aa8f12536,"Wednesday, May 20, 2020",28,7,Senf,Mittwoch
c19fa8a5-e31c-4468-bc9e-40b6141cdbbd,"Wednesday, September 16, 2020",158,7,Cola,Mittwoch
2430a3be-eb72-45da-864f-2dd453e93fdc,"Wednesday, March 4, 2020",417,7,Einkaufstüten,Mittwoch
3865b93f-351a-4d46-be82-e5979a41399d,"Wednesday, November 25, 2020",5,7,Mineralwasser,Mittwoch
05949356-0c69-4621-b2f9-bb8d1b9468e7,"Wednesday, November 11, 2020",142,7,Quark,Mittwoch
7a0b626a-48a4-4b5d-b9cc-a6d7538a9481,"Wednesday, September 16, 2020",425,7,Dunkles Brot,Mittwoch
2a502a07-a3a1-4a3a-9918-344cebf78454,"Wednesday, October 28, 2020",464,7,Chips,Mittwoch
52896746-213a-466e-9aa3-037ade3de00a,"Wednesday, August 12, 2020",393,7,Zimmerpflanzen,Mittwoch
5c917f92-9576-4bc6-b3ba-c20f2602dd4b,"Wednesday, February 3, 2021",411,7,Dinkelbrot,Mittwoch
56dbc775-392a-47ac-9858-bb029ed03ef0,"Wednesday, June 10, 2020",200,7,Salzige Snacks,Mittwoch
aecd8548-0226-45a8-a4e7-b341bd39e944,"Wednesday, February 26, 2020",401,7,Tiefkühlobst,Mittwoch
aa1fa545-5747-4458-9b3f-1e4a6876fe17,"Wednesday, June 10, 2020",200,7,Rotwein,Mittwoch
266c4af3-b2a2-457b-8c7d-5f0a9fdf439f,"Wednesday, July 22, 2020",418,7,Kaffee,Mittwoch
7c12ab59-05d0-40d0-8478-d28233573cae,"Wednesday, April 29, 2020",158,7,Spüßigkeiten/Lollies,Mittwoch
822e2fd3-9e1c-49eb-b7e5-d282803a33de,"Wednesday, November 18, 2020",67,7,Bratöl,Mittwoch
3097f7e6-9877-4897-ac8a-43bd0a576d50,"Sunday, March 8, 2020",427,7,Zeitungen,Sonntag
236f208f-b8d4-44ae-80a6-fdd9f15f6328,"Sunday, March 1, 2020",90,7,Eier aus der Region,Sonntag
94e582b4-b1d3-4b85-95a5-524bacd305cf,"Sunday, May 24, 2020",178,7,Vollmilch,Sonntag
df3413e8-3954-4ef6-954d-b39a52ec11ef,"Sunday, June 14, 2020",477,7,Brötchen,Sonntag
ef960b38-704f-4686-ab35-5362256796a0,"Sunday, May 3, 2020",472,7,Vollmilch,Sonntag
add37c59-2b89-4aaf-b0c4-c2c9289cea18,"Sunday, January 26, 2020",10,7,Fruchtsaft,Sonntag
c572ad4d-5b8f-417b-ad49-396989f482e3,"Sunday, November 22, 2020",428,7,Salatöl,Sonntag
a1ff861c-0610-4f13-b5fe-96ef8ed94562,"Sunday, July 12, 2020",289,7,Mineralwasser,Sonntag
44b88859-dc0c-4f0c-ab83-5e10ddf8a219,"Sunday, September 27, 2020",26,7,Geschirr,Sonntag
91d037c1-99b8-4899-b429-ad778154c725,"Sunday, November 8, 2020",27,7,Joghurt,Sonntag
222bb5c7-4681-4ad2-aedb-4f0cce39d4f6,"Sunday, February 16, 2020",248,7,Einkaufstüten,Sonntag
f4db66b9-12b5-4917-b204-f10593540dc8,"Sunday, February 2, 2020",227,7,Saure Sahne,Sonntag
cbe6185e-a93a-4cdc-9f17-33b661a99b44,"Sunday, January 10, 2021",381,7,Einkaufstüten,Sonntag
90825a1c-9323-4fa3-9421-31a6e50915cb,"Sunday, November 22, 2020",244,7,Flaschenbier,Sonntag
0850c180-bb9e-470c-827b-913655dda79e,"Sunday, January 31, 2021",310,7,Cola,Sonntag
5786c5f1-5c76-424a-b6c1-03872e5cd6d2,"Sunday, July 12, 2020",125,7,Müsli,Sonntag
7f6582b7-c205-4388-a7fd-de47e711dbef,"Sunday, June 7, 2020",276,7,Cola,Sonntag
57e61fae-b820-41ee-a21f-9e159e06c060,"Sunday, January 12, 2020",405,7,Eier aus der Region,Sonntag
32c12692-0739-4bda-b4ac-47330387d8e5,"Sunday, December 27, 2020",293,7,Spüßigkeiten/Lollies,Sonntag
698e179d-bc09-46e7-8f90-4f49b9a2f760,"Sunday, December 13, 2020",499,7,Fruchtsaft,Sonntag
7fdb7af8-69ee-48be-9404-a774dc30b249,"Sunday, December 6, 2020",88,7,Reis,Sonntag
cef1e854-e6da-4e7b-96ae-2fd97a14f081,"Sunday, May 17, 2020",414,7,Spüßigkeiten/Lollies,Sonntag
386f3e37-f617-4d8c-aaa2-ad58f14560f8,"Sunday, November 8, 2020",51,7,Kaugummi,Sonntag
abecfced-b643-4230-a470-71b0a07e0e9c,"Sunday, October 25, 2020",357,7,Haltbare Backwaren,Sonntag
bfca32d3-8614-42d8-849b-45d1debd6776,"Sunday, August 23, 2020",35,7,Brötchen,Sonntag
81828436-51cc-4e20-94fc-b0c9db7456d1,"Sunday, January 17, 2021",308,7,Chips,Sonntag
62850981-8558-43d4-a461-66e3932fb4a6,"Sunday, November 1, 2020",401,7,Kaffee,Sonntag
0e5a8bb3-2dd6-46ac-80a2-d32f07e60251,"Sunday, December 6, 2020",160,7,Butter,Sonntag
2e313e19-25e6-4db4-bb2f-4a8fbe5b0e9e,"Sunday, November 15, 2020",218,7,Kaffee,Sonntag
4fc0a7c7-a2ed-4863-a0f8-76921c54b6de,"Sunday, October 11, 2020",415,7,Backpulver,Sonntag
2bb9d7b2-38a4-433b-ba29-98afdeb1b3a8,"Sunday, June 14, 2020",103,7,Mineralwasser,Sonntag
7737a187-4770-47b1-b876-04e005ed0261,"Sunday, March 15, 2020",55,7,Bio-Obst,Sonntag
08d4f7ad-8bf6-4dd5-87ba-6a3be9d76e43,"Sunday, April 12, 2020",285,7,Sonstiges Gemüse,Sonntag
c4478f29-0adf-413d-a615-8a9204669cee,"Sunday, November 22, 2020",5,7,Flaschenbier,Sonntag
00583e06-7052-4a83-acc8-e06670b24a85,"Sunday, April 26, 2020",319,7,Schokolade,Sonntag
fc6deea9-d88b-4298-bc25-9574c56a85c0,"Sunday, June 21, 2020",64,7,Vollmilch,Sonntag
02a0cdb9-418c-4692-ab96-a4b3b9e8578e,"Sunday, August 16, 2020",89,7,Nudeln,Sonntag
4d196c2d-48d1-4a78-ab95-f5b3c9d50689,"Sunday, September 6, 2020",123,7,Kekse,Sonntag
2adfe943-a22f-4edc-a466-1003f0877544,"Sunday, July 5, 2020",318,7,Nudeln,Sonntag
1b574b46-ccee-4883-97e3-57971acbfe99,"Sunday, June 28, 2020",10,7,Eingelegte Gurken,Sonntag
4195d882-6839-482a-8391-b34e5b73ffb9,"Sunday, February 9, 2020",170,7,Waffeln,Sonntag
89f5fa2d-b474-46c7-8205-d148ba23c7a9,"Sunday, July 5, 2020",41,7,Cola,Sonntag
79ad57f3-92d3-4a7f-9822-6a76e0cc405f,"Sunday, January 3, 2021",249,7,Weichkäse,Sonntag
dcb68571-1acd-4e35-a74d-13aa07d7c841,"Sunday, June 7, 2020",261,7,Eier aus der Region,Sonntag
7524138b-0026-4b8c-8d4d-9435df1610fe,"Sunday, January 12, 2020",241,7,Waffeln,Sonntag
64c72afc-7236-4fe3-82a5-39aee5b736db,"Sunday, February 16, 2020",255,7,Dinkelbrot,Sonntag
3486b167-5fdf-4e71-acf0-7d5db20bb57d,"Sunday, July 19, 2020",44,7,Weichkäse,Sonntag
4e9da2fa-4657-4400-abeb-d9c9aa2c973c,"Sunday, August 16, 2020",347,7,Einkaufstüten,Sonntag
15ca54b8-3dec-4562-a7dd-68912dfbe1ec,"Sunday, September 13, 2020",23,7,Sirup,Sonntag
102ff298-0487-481c-b9f3-a929787db073,"Sunday, January 12, 2020",387,7,Rotwein,Sonntag
e60aef65-a46b-420d-a2da-2a53dcfad17f,"Sunday, November 22, 2020",194,7,süße Teigwaren,Sonntag
d9b2669f-9660-4ee4-8e6e-9f6b1cbc895b,"Sunday, March 15, 2020",414,7,Einkaufstüten,Sonntag
0d0a1b82-1742-4a98-bbcf-fdcec1494a72,"Sunday, January 17, 2021",127,7,Streichkäse,Sonntag
b0888e86-00a1-4886-adff-a971428b8350,"Sunday, April 19, 2020",149,7,Zeitungen,Sonntag
c41973d6-d61c-402c-b2d2-030f4a01d66d,"Sunday, December 6, 2020",205,7,Spüßigkeiten/Lollies,Sonntag
35426f26-6cf8-40c1-97df-202f94db4008,"Sunday, January 17, 2021",363,7,Reinigungsmittel,Sonntag
a2845daa-5c31-4e91-95be-12a469593fd1,"Sunday, March 22, 2020",435,7,Margarine,Sonntag
b20e6ecf-fd8b-4fd2-afb8-aa46eab182a4,"Sunday, August 16, 2020",229,7,Cola,Sonntag
c256e6c2-c332-4ba2-9bfd-a857467f71df,"Sunday, March 29, 2020",302,7,Weißbrot,Sonntag
88e39217-de98-4bd5-8cbb-389bf76f65ce,"Sunday, December 27, 2020",108,7,Einkaufstüten,Sonntag
83befa0e-0b7c-4217-ab1f-a72385450406,"Sunday, February 9, 2020",128,7,Haltbare Backwaren,Sonntag
437afbf3-4be2-4e3d-8e7c-73cd91301e0f,"Sunday, August 23, 2020",409,7,Spüßigkeiten/Lollies,Sonntag
18a68d6a-7fd6-4bf5-b96c-e09db7819b69,"Sunday, January 17, 2021",282,7,Dunkles Brot,Sonntag
e4f71af4-e9ef-4336-a07c-78dcd575edb6,"Sunday, November 15, 2020",116,7,Süßspeisen,Sonntag
6fb2de1e-ccc2-47c0-a6ba-9482eaf3227f,"Sunday, December 20, 2020",155,7,Fruchtsaft,Sonntag
1332b0d1-6c7d-4fef-81f5-f52388b44063,"Sunday, May 31, 2020",247,7,Puddingpulver,Sonntag
b2602ce9-31b6-49b7-abbf-2c9ae025bda0,"Sunday, December 20, 2020",414,7,Cola,Sonntag
f34219ad-7e4a-4ac8-8115-5c80649f9ea0,"Sunday, June 21, 2020",232,7,Weichkäse,Sonntag
dad08a31-0736-465d-93d3-150a26a9e390,"Sunday, February 23, 2020",94,7,Backpulver,Sonntag
13d49e04-0791-4548-beb5-eb39044bef0b,"Sunday, August 2, 2020",484,7,Servietten,Sonntag
29493c6e-5c37-456c-a7cc-ef70d5f8d70b,"Sunday, March 22, 2020",373,7,Cola,Sonntag
a560f392-d43d-498c-a7e9-6ae6b9de3b32,"Sunday, January 5, 2020",381,7,Zeitungen,Sonntag
6903f611-17a1-4745-9c1a-b35ada9617d0,"Sunday, March 22, 2020",384,7,Zahnpasta,Sonntag
e60d2ec4-a0af-47f8-8f11-1cc0529b3ce4,"Sunday, November 29, 2020",420,7,Fruchtsaft,Sonntag
44e23aca-174e-4480-a06c-e9c3779e1b77,"Sunday, January 19, 2020",462,7,Eier aus der Region,Sonntag
4e655342-b779-4e70-9dd5-7fa5ebbb4a89,"Sunday, March 29, 2020",29,7,Flaschenbier,Sonntag
54743344-98a0-4b2a-a19e-9f792fb97241,"Sunday, May 10, 2020",314,7,Reinigungsmittel,Sonntag
acd2a8f8-33f0-4364-9f18-b6400f4356d3,"Sunday, January 17, 2021",131,7,Fruchtsaft,Sonntag
b1277cd9-7a27-4766-ae81-0d4856725d77,"Sunday, January 19, 2020",462,7,gefrorene Früchte,Sonntag
8a0c2bae-0c89-4590-8386-b20e83e1e35c,"Sunday, July 19, 2020",345,7,Salatöl,Sonntag
39ab4a5f-0d29-4d1d-af81-6f86f87c058b,"Sunday, January 5, 2020",369,7,Dosenbier,Sonntag
e0a24472-3dd2-4a6b-b518-1ae53dffc64c,"Sunday, March 22, 2020",163,7,Dunkles Brot,Sonntag
d9ebd6f2-af95-4c19-8628-03c5d89e9858,"Sunday, April 12, 2020",74,7,Spülmittel,Sonntag
1228197b-7b86-4905-bec6-995f372d75c8,"Sunday, September 20, 2020",143,7,Popcorn,Sonntag
fb87efb7-50a5-4fa4-bc4f-a0529cb6ce7b,"Sunday, January 31, 2021",141,7,Mayonnaise,Sonntag
a8881d6c-50b6-48d0-bf01-3dc0e5094f71,"Sunday, October 4, 2020",118,7,Margarine,Sonntag
d6d52753-6284-4f24-9488-41852bc2d5fe,"Sunday, January 5, 2020",7,7,Fruchtsaft,Sonntag
f378860f-d0f7-4362-96c4-e21e8524c20c,"Sunday, December 27, 2020",204,7,Geschirr,Sonntag
b4c89e78-6cdb-4009-a503-e7502fd3b0bb,"Sunday, April 26, 2020",205,7,Weichspüler,Sonntag
e404ac40-7e8b-4a30-b136-9c7c483178e3,"Sunday, March 8, 2020",72,7,Sonstiges Gemüse,Sonntag
d227a9be-f2ed-47cb-bdf1-f893bd181e3f,"Sunday, February 9, 2020",252,7,Brötchen,Sonntag
04790bf1-5735-4b2b-98f3-67899222e89c,"Sunday, June 14, 2020",39,7,Saure Sahne,Sonntag
4d011042-13d7-4145-abf4-22396e7a040a,"Sunday, August 30, 2020",432,7,Joghurt,Sonntag
3249ab87-57a0-49d6-bca2-c3e847e764a2,"Sunday, August 23, 2020",73,7,sonstige Getränke,Sonntag
12b60b40-180c-44c9-85fa-2d2eac0e6a4f,"Sunday, July 19, 2020",359,7,Zeitungen,Sonntag
f3e10fed-08c4-47fc-b464-6dcb96a78b31,"Sunday, August 9, 2020",285,7,Honig,Sonntag
e2f73d51-084b-4446-a1de-ba8d8bb66516,"Sunday, January 12, 2020",202,7,Einkaufstüten,Sonntag
2f55431b-2362-450e-942f-b8cdeecba3c2,"Sunday, March 1, 2020",375,7,Kaffee,Sonntag
5de31a9f-80f0-4d61-a4f1-e4b5f76d2bdf,"Sunday, February 2, 2020",280,7,Kerzen,Sonntag
423f3410-819d-423a-a51d-eb6d6c97173d,"Sunday, October 4, 2020",105,7,Waffeln,Sonntag
6fae401c-2359-4d47-b6bc-713392f4544c,"Sunday, May 10, 2020",147,7,Flaschenbier,Sonntag
e06d279d-29ba-4152-b22b-6508763f0355,"Sunday, November 22, 2020",441,7,Waffeln,Sonntag
56aaf620-7364-494e-b831-17ec5970b92a,"Sunday, January 5, 2020",26,7,süße Teigwaren,Sonntag
4dc4d4ff-2714-453b-ba30-99db268d9b07,"Sunday, February 9, 2020",430,7,Buttermilch,Sonntag
dcbda7a0-a2d9-4295-b19c-f26e06b1ac5e,"Sunday, August 16, 2020",297,7,Tiefkühldessert,Sonntag
b9f9e969-f36a-4dfd-aa5c-0a240dccb013,"Sunday, August 16, 2020",173,7,Dunkles Brot,Sonntag
c2722c3f-de7d-442c-9195-fa83ad560afe,"Sunday, October 11, 2020",139,7,Backpulver,Sonntag
57a7f1fc-45ff-426a-aa98-b91df31e5825,"Sunday, June 21, 2020",360,7,Salzige Snacks,Sonntag
2c08ced5-803a-481f-adc7-90edb45b12c2,"Sunday, December 6, 2020",4,7,Weichspüler,Sonntag
04491024-628b-4169-8154-777009a0f3c8,"Sunday, June 28, 2020",344,7,Spüßigkeiten/Lollies,Sonntag
708bd38b-6403-42d0-bcbb-9736ac2db335,"Sunday, May 17, 2020",436,7,Einkaufstüten,Sonntag
43cb8d76-a7c0-4877-9e51-b00cb223908f,"Sunday, March 29, 2020",279,7,Flaschenbier,Sonntag
5f214789-e114-4d1d-9314-8a43e4cfdabc,"Sunday, September 6, 2020",305,7,Tiefkühlobst,Sonntag
434b5785-b6f0-49ca-a5a2-ac298458d53c,"Sunday, November 1, 2020",258,7,Gesichtscreme,Sonntag
884ce26c-ee6f-4a20-a14d-d14ec5a739ee,"Sunday, February 23, 2020",13,7,Instantkaffee,Sonntag
d2ca68d9-956b-4c92-88a0-0e2017cb7b41,"Sunday, October 18, 2020",491,7,Cola,Sonntag
e47a782d-74bb-48e5-b4e0-8b85a8806acc,"Sunday, February 2, 2020",281,7,eingelegtes Gemüse,Sonntag
fb32246a-cd63-44ee-8eb3-ee1af487c2a0,"Sunday, January 10, 2021",390,7,Margarine,Sonntag
f3e25b22-65f0-44bb-89d1-51f37fc97bec,"Sunday, December 13, 2020",142,7,Butter,Sonntag
0bba0c8c-f4c5-402c-92a0-3238123fcf97,"Sunday, March 29, 2020",221,7,Zeitungen,Sonntag
591355e6-7795-495e-8637-5911203cff92,"Sunday, May 24, 2020",369,7,Brötchen,Sonntag
095d5524-2905-4789-895b-5851282d4727,"Sunday, February 9, 2020",331,7,Haltbare Backwaren,Sonntag
81a8ac3c-f17e-42c9-936b-bf1589ab5636,"Sunday, May 10, 2020",278,7,Gebäck,Sonntag
e1321202-5b19-42a1-a59d-f413443042cc,"Sunday, June 28, 2020",430,7,Quark,Sonntag
f09d1ee0-f4a0-4031-92be-b95eb7627353,"Sunday, December 27, 2020",202,7,Hygieneartikel,Sonntag
0565e555-55ac-42dc-a61f-6a1c763b8455,"Sunday, March 29, 2020",161,7,Brötchen,Sonntag
bdbc2c97-3525-4d8a-b340-62f55ac2c6d5,"Sunday, January 10, 2021",205,7,Eier aus der Region,Sonntag
162572e3-501f-4c39-99d7-5e063ff63253,"Sunday, July 19, 2020",28,7,Butter,Sonntag
ba56c4f5-1b8b-4eb0-a4a7-8f443a530926,"Sunday, August 2, 2020",41,7,Zucker,Sonntag
9da658c9-96a7-4b32-8fb6-ab504c57ea17,"Sunday, December 6, 2020",359,7,Zeitungen,Sonntag
02717083-40cb-41ae-b659-80f9a85ee568,"Sunday, March 22, 2020",32,7,Brötchen,Sonntag
11f130d0-3ea4-4616-a455-a05f37a8d737,"Sunday, April 12, 2020",233,7,Kekse,Sonntag
3df06e03-3dfe-44ff-b91e-838b22365aa1,"Sunday, May 24, 2020",82,7,Salzige Snacks,Sonntag
9bc83e4d-748c-4ebc-958d-e2e522418e08,"Sunday, January 26, 2020",363,7,Streichkäse,Sonntag
d6fda26d-f7d3-48d9-a71c-652b8a02d6dc,"Sunday, January 17, 2021",208,7,Buttermilch,Sonntag
f04ab33d-4825-4eeb-a533-8100abeac6b9,"Sunday, December 6, 2020",421,7,Eier aus der Region,Sonntag
aa7642a0-27c5-4251-830e-4e6d036d3696,"Sunday, January 12, 2020",420,7,Mineralwasser,Sonntag
7b0ba355-62c5-4d46-8597-839e7e8b7e3b,"Sunday, November 22, 2020",432,7,Käseaufstrich,Sonntag
7d176cad-9524-43c8-8db5-ddb615b49edc,"Sunday, April 5, 2020",415,7,Zeitungen,Sonntag
14ba4589-f942-4be0-a7a0-3dcaa52a6052,"Sunday, August 16, 2020",139,7,Streichkäse,Sonntag
3a18c5cc-3494-4fff-ba2a-a0d79ce26284,"Sunday, October 25, 2020",131,7,Zeitungen,Sonntag
5ec3ce99-699c-4ca9-80cf-0586596e2204,"Sunday, June 28, 2020",169,7,Salatöl,Sonntag
f8df93f0-b497-4dce-b73f-8cca9f5f7f4c,"Sunday, October 18, 2020",494,7,Vollmilch,Sonntag
919717ab-da85-4818-a66f-56d7b0e58f14,"Sunday, January 19, 2020",406,7,Zeitungen,Sonntag
99476f6f-c165-4b85-b6ee-92be7cfa203e,"Sunday, April 5, 2020",169,7,Scheibenkäse,Sonntag
6781b2de-6547-4126-9471-612cf3bf98ab,"Sunday, October 4, 2020",265,7,sonstige Getränke,Sonntag
4e6d2b90-fcad-47c0-a22b-913252ee79e6,"Sunday, August 30, 2020",448,7,Schokolade,Sonntag
571f302a-dbbf-4ca8-ba9b-cfd205b42a63,"Sunday, February 2, 2020",137,7,Mineralwasser,Sonntag
3f17c3b9-43f5-48ce-9ee1-07833ca0d80c,"Sunday, November 22, 2020",285,7,Gewürze,Sonntag
2f127a42-fba8-4022-84be-5fe4f87646d0,"Sunday, August 16, 2020",195,7,Kaugummi,Sonntag
0797c506-4fd5-4633-8c9b-6ea991d209a4,"Sunday, February 23, 2020",444,7,Einkaufstüten,Sonntag
286d020e-40c3-4101-b72f-512aed350d63,"Sunday, September 20, 2020",422,7,Schokolade,Sonntag
7d50a647-ce92-4097-9243-406fa48df4e6,"Sunday, November 8, 2020",288,7,Kaffee,Sonntag
eeb94141-f351-46d9-adf1-e8b3bc348ae0,"Sunday, August 30, 2020",1,7,Pommes frites,Sonntag
93e05954-2c01-49b6-bb3c-d8f103f97586,"Sunday, January 26, 2020",417,7,Mayonnaise,Sonntag
fad7f62b-6858-4ac2-bd20-89a428e020e3,"Sunday, November 29, 2020",49,7,Weißbrot,Sonntag
635bac9e-8311-4ee0-a930-a3663b58aa51,"Sunday, May 17, 2020",234,7,Mineralwasser,Sonntag
c9399df3-9b2f-47e4-9143-55d16f6393cb,"Sunday, August 23, 2020",85,7,Zeitungen,Sonntag
23badfe5-bafd-4197-b3da-4d436199527a,"Sunday, January 31, 2021",144,7,Buttermilch,Sonntag
f953d024-ec50-42ff-b74c-824b27042079,"Sunday, October 11, 2020",199,7,Eier aus der Region,Sonntag
596b0153-956c-4dec-9778-81257b8a3666,"Sunday, January 26, 2020",105,7,Quark,Sonntag
18518e5f-e908-4aad-b9cc-e001751f69e0,"Sunday, December 6, 2020",252,7,Salzige Snacks,Sonntag
e70f71e0-a618-49f5-b60d-b5c774ebba40,"Sunday, October 18, 2020",161,7,Butter,Sonntag
369fe2e8-7bec-4902-99fb-6531800290dd,"Sunday, January 17, 2021",345,7,Brötchen,Sonntag
ace01920-eacb-4b3d-b775-f8168ca42564,"Sunday, August 2, 2020",432,7,Nudeln,Sonntag
43dce97f-fb0f-49d5-9fd0-59cf053649ac,"Sunday, April 5, 2020",215,7,Süßspeisen,Sonntag
126f1214-a334-4a0f-a02c-26220628274a,"Sunday, January 17, 2021",229,7,Haltbare Milch,Sonntag
e4484eaf-a9df-4e98-bfaf-b216f404d37a,"Sunday, January 17, 2021",134,7,Quark,Sonntag
78acbc43-12c8-43e5-8026-7c3071b7a925,"Sunday, May 17, 2020",398,7,Hygieneartikel,Sonntag
43045246-bb7c-4070-b977-b104a0135392,"Sunday, May 17, 2020",289,7,Eingelegter Fisch,Sonntag
f57d9a2a-c18f-4207-a0c2-440dd4ddaf0e,"Sunday, March 15, 2020",116,7,Dunkles Brot,Sonntag
4c6a0d89-c29f-43e6-bd0c-6b5a746a45a5,"Sunday, June 7, 2020",12,7,Salzige Snacks,Sonntag
e2ac02e1-316f-4cde-9bb7-523890d6213e,"Sunday, March 15, 2020",89,7,Instantkaffee,Sonntag
ed3df1df-74de-491c-8e30-d066a30cf9f6,"Sunday, May 24, 2020",457,7,Schokolade,Sonntag
5d14dd95-25a0-4cb0-84f7-61fbd1ec45fb,"Sunday, May 24, 2020",59,7,Spülmittel,Sonntag
1a59303c-5996-4bb6-a0fc-022f7e76165f,"Sunday, January 24, 2021",202,7,Brötchen,Sonntag
ce3c30da-5de5-427d-a946-365d656f2088,"Sunday, November 1, 2020",182,7,Zucker,Sonntag
b8ff0805-d80e-4b24-95ca-1a25f743bfdd,"Sunday, March 1, 2020",281,7,Fruchtsaft,Sonntag
d55a78e9-d50a-4fc8-874a-19b7699af7cb,"Sunday, April 19, 2020",421,7,Küchenhandtuch,Sonntag
4f7b0284-d005-48a7-bf55-e1c9a82dbe30,"Sunday, March 1, 2020",279,7,Sekt,Sonntag
75cad1cf-fc73-406d-b5d9-780aa6299e7b,"Sunday, July 5, 2020",415,7,Servietten,Sonntag
7674047e-2521-4e54-9eb7-a018edc20819,"Sunday, December 13, 2020",135,7,Margarine,Sonntag
029ff516-6d02-47e3-938f-4003091efbf1,"Sunday, January 31, 2021",404,7,Brötchen,Sonntag
30594e57-b3cc-49b1-a88b-9e80fcc2830a,"Sunday, May 31, 2020",185,7,Zucker,Sonntag
9772b486-d3f1-4c3a-aa90-9f333fd5fee7,"Sunday, October 4, 2020",119,7,Haltbare Milch,Sonntag
9f4596b7-b243-4b99-815f-a668a43d42cb,"Sunday, October 25, 2020",18,7,Flaschenbier,Sonntag
69694208-30ac-44de-9fd0-90ad319f44e6,"Sunday, January 19, 2020",450,7,Nüsse/Snacks,Sonntag
c04f5042-9402-4bc5-904e-4104c29dc3c9,"Sunday, June 14, 2020",57,7,Senf,Sonntag
542bda11-7791-4a75-b77f-0e8ba4cbd1aa,"Sunday, October 25, 2020",306,7,Zeitungen,Sonntag
417a7d88-fb41-42e5-b131-e506edd8205b,"Sunday, November 29, 2020",204,7,Saure Sahne,Sonntag
93771cbe-0d87-4135-8a83-7de90f33650e,"Sunday, November 22, 2020",192,7,Cola,Sonntag
1225d14e-6eaf-4186-a7c3-d941c87c2334,"Sunday, November 8, 2020",303,7,Geschirr,Sonntag
5a633355-9c6d-4b1b-ae46-01870df52315,"Sunday, February 16, 2020",279,7,Cola,Sonntag
3a1dab12-305b-4181-a057-0c45bb06ccb4,"Sunday, July 12, 2020",303,7,Mehl,Sonntag
